video_id,nicho_tribu,producto_mercadona,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V06957,Familia Numerosa,Arroz Redondo (Saco 5kg),Tuppers para Toda la Semana Familiar,"#organizacion, #packahorro, #comprasemanal, #familia, #hacendado",https://www.tiktok.com/@misfamiliafood/video/755982198677621498,2025-06-09 14:04:48,38776,1754,125
V06958,Celíaco/Intolerancias,Galletas de Arroz,Mi Compra CERO LACTOSA,"#celiaco, #singluten, #sinlactosa, #apto",https://www.tiktok.com/@celiaco_reviews/video/730877915882410527,2025-07-13 14:04:48,37410,1379,104
V06959,Celíaco/Intolerancias,Galletas de Arroz,Mi Compra CERO LACTOSA,"#apto, #celiaco, #singluten, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/762451122296578673,2025-09-21 14:04:48,48812,2353,201
V06960,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#plantbased, #singluten, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/798328089425901291,2025-08-18 14:04:48,90729,6054,318
V06961,Gourmet/Premium,Jamón Ibérico Loncheado,Aceite de Oliva AOVE: El Test,"#recetapremium, #aove, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/739868166206033055,2025-07-01 14:04:48,15823,521,73
V06962,Gym Enthusiast,Claras de Huevo,Cena FIT en 10 minutos,"#volumen, #proteina, #recetasfit, #hacendado",https://www.tiktok.com/@gymfoodie/video/759044683890190939,2025-10-22 14:04:48,128276,8736,962
V06963,Conveniente/Express,Ensalada Completa Lista para Comer,Tuppers de la Semana para Solteros,"#express, #cenafacil, #soltero, #rapido, #mercadona",https://www.tiktok.com/@quickmeals_es/video/782136035869188896,2025-05-20 14:04:48,18390,657,59
V06964,Celíaco/Intolerancias,Pan Tostado Sin Gluten,Pan Sin Gluten que Sabe a Pan Real,"#sinlactosa, #intolerancia, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/786488686289733123,2025-10-09 14:04:48,11347,354,48
V06965,Familia Numerosa,Detergente Lavadora Formato XL,Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #comprasemanal, #organizacion, #familia",https://www.tiktok.com/@misfamiliafood/video/717901382269194444,2025-10-28 14:04:48,45248,3524,265
V06966,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#fitness, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/707330556928718352,2025-11-10 14:04:48,92200,6330,606
V06967,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Tuppers para Toda la Semana Familiar,"#granel, #packahorro, #comprasemanal, #recetasencasa",https://www.tiktok.com/@misfamiliafood/video/769237643623454427,2025-08-02 14:04:48,5139,195,10
V06968,Familia Numerosa,Pasta Espagueti (1kg),Recetas de Pasta que Encantan a Todos,"#packahorro, #organizacion, #granel, #mercadona",https://www.tiktok.com/@misfamiliafood/video/761903474865615413,2025-09-28 14:04:48,5677,168,22
V06969,Eco-Friendly,Arroz Integral BIO,Productos Zero Waste de Mercadona,"#bio, #productosverdes, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/722568145888868264,2025-09-01 14:04:48,37090,2529,348
V06970,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Cena FIT en 10 minutos,"#fitness, #recetasfit, #hacendado",https://www.tiktok.com/@gymfoodie/video/716552811517529248,2025-05-31 14:04:48,111444,8153,464
V06971,Gourmet/Premium,Chocolate 85% Cacao,Aceite de Oliva AOVE: El Test,"#jamon, #cata, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/718420155256395219,2025-09-17 14:04:48,10678,427,62
V06972,Eco-Friendly,Huevos Ecológicos (L),Productos Zero Waste de Mercadona,"#productosverdes, #zerowaste, #mercadona, #hacendado, #huevosecológicos",https://www.tiktok.com/@eco_hacks/video/796147471487198970,2025-10-28 14:04:48,30235,1019,133
V06973,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#singluten, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/797369965946533432,2025-09-03 14:04:48,141420,8826,738
V06974,Eco-Friendly,Bolsas Reutilizables Fruta,Alternativas Sostenibles en el Baño,"#zerowaste, #ecofriendly",https://www.tiktok.com/@eco_hacks/video/729171500796595239,2025-07-29 14:04:48,40344,1272,115
V06975,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#vegano, #mercadona, #tofu, #singluten",https://www.tiktok.com/@veganlife_es/video/765426658334373580,2025-07-26 14:04:48,24726,1869,152
V06976,Gym Enthusiast,Crema de Cacahuete Natural,Receta Post-Entreno Proteica,"#mercadona, #fitness, #volumen, #gymtok",https://www.tiktok.com/@gymfoodie/video/707213690778008628,2025-10-10 14:04:48,65455,4822,521
V06977,Eco-Friendly,Arroz Integral BIO,Alternativas Sostenibles en el Baño,"#sostenible, #plasticfree, #zerowaste, #mercadona",https://www.tiktok.com/@eco_hacks/video/703880411031435849,2025-09-09 14:04:48,18921,1134,64
V06978,Vegano,Garbanzos Cocidos (Bote),Alternativas Vegetales TOP en el Súper,"#plantbased, #singluten, #mercadona, #garbanzoscocidos",https://www.tiktok.com/@veganlife_es/video/736248479643614603,2025-06-26 14:04:48,229105,5339,399
V06979,Vegano,Garbanzos Cocidos (Bote),Alternativas Vegetales TOP en el Súper,"#tofu, #recetasveganas, #vegano, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/759560961871243570,2025-07-01 14:04:48,239955,5416,499
V06980,Gourmet/Premium,Jamón Ibérico Loncheado,Ideas para una Cena Romántica Premium,"#cata, #aove, #recetapremium, #gourmet, #jamónibéricoloncheado",https://www.tiktok.com/@gourmet_reviews/video/779748771717118864,2025-06-03 14:04:48,22538,1685,162
V06981,Eco-Friendly,Huevos Ecológicos (L),Mi Compra a Granel,"#zerowaste, #sostenible, #ecofriendly, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/716931580490765328,2025-08-16 14:04:48,36809,1651,111
V06982,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#mercadona, #proteina, #volumen, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/715897266825924004,2025-10-10 14:04:48,63915,4853,473
V06983,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#recetasveganas, #tofu, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/795335176035802394,2025-07-17 14:04:48,110332,6866,833
V06984,Gym Enthusiast,Claras de Huevo,Cena FIT en 10 minutos,"#proteina, #mercadona, #hacendado, #clarasdehuevo",https://www.tiktok.com/@gymfoodie/video/740655289332313586,2025-07-14 14:04:48,214760,9549,1366
V06985,Celíaco/Intolerancias,Pasta de Maíz/Arroz (Sin Gluten),Postres aptos para Celíacos,"#intolerancia, #glutenfree, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/727895806991193358,2025-10-30 14:04:48,33447,1860,154
V06986,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Tuppers para Toda la Semana Familiar,"#organizacion, #comprasemanal, #packahorro, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/732841536593287927,2025-06-23 14:04:48,42298,2068,251
V06987,Eco-Friendly,Champú Sólido,Productos Zero Waste de Mercadona,"#zerowaste, #ecofriendly, #plasticfree, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/794658735613651898,2025-10-29 14:04:48,26897,1789,96
V06988,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#volumen, #proteina, #fitness, #barritadeproteínas",https://www.tiktok.com/@gymfoodie/video/728406175300641751,2025-07-29 14:04:48,63816,2106,153
V06989,Familia Numerosa,Arroz Redondo (Saco 5kg),Recetas de Pasta que Encantan a Todos,"#comprasemanal, #recetasencasa, #familia, #mercadona",https://www.tiktok.com/@misfamiliafood/video/768640813459028613,2025-09-11 14:04:48,16097,386,27
V06990,Gym Enthusiast,Crema de Cacahuete Natural,Receta Post-Entreno Proteica,"#fitness, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/758854712573133230,2025-07-13 14:04:48,136960,8427,980
V06991,Conveniente/Express,Tortilla de Patatas Envasada,Tuppers de la Semana para Solteros,"#soltero, #express, #cenafacil",https://www.tiktok.com/@quickmeals_es/video/782198779344011327,2025-05-28 14:04:48,64236,4982,458
V06992,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Cena FIT en 10 minutos,"#mercadona, #recetasfit, #hacendado",https://www.tiktok.com/@gymfoodie/video/735759754076761658,2025-09-02 14:04:48,222895,11297,1176
V06993,Vegano,Tofu Ecológico Hacendado,Alternativas Vegetales TOP en el Súper,"#vegano, #recetasveganas, #tofu, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/789190392658491422,2025-06-29 14:04:48,90392,4774,487
V06994,Vegano,Bebida de Avena BIO,Tofu Revuelto Épico,"#singluten, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/794145658866391286,2025-10-04 14:04:48,29414,2080,213
V06995,Vegano,Hummus Clásico,Postres Veganos Ricos y Rápidos,"#plantbased, #recetasveganas, #tofu, #mercadona, #mercadona, #hummusclásico",https://www.tiktok.com/@veganlife_es/video/741560269639778792,2025-05-28 14:04:48,64308,2961,249
V06996,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#proteina, #gymtok, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/791268917566689051,2025-09-12 14:04:48,185792,4971,319
V06997,Conveniente/Express,Tortilla de Patatas Envasada,Tuppers de la Semana para Solteros,"#ahorratiempo, #comidapreparada, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/749856935375842308,2025-06-11 14:04:48,66189,3620,351
V06998,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Recetas de Pasta que Encantan a Todos,"#familia, #granel, #mercadona, #hacendado, #packahorrodelecheentera",https://www.tiktok.com/@misfamiliafood/video/798129112955694244,2025-07-28 14:04:48,25473,1599,140
V06999,Gym Enthusiast,Claras de Huevo,Receta Post-Entreno Proteica,"#mercadona, #gymtok, #proteina, #fitness, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/768048069139289839,2025-07-22 14:04:48,196750,6816,437
V07000,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Tuppers para Toda la Semana Familiar,"#granel, #organizacion, #packahorro, #familia, #mercadona",https://www.tiktok.com/@misfamiliafood/video/770238901421961337,2025-06-11 14:04:48,26322,1461,162
V07001,Familia Numerosa,Detergente Lavadora Formato XL,Recetas de Pasta que Encantan a Todos,"#packahorro, #comprasemanal, #hacendado, #detergentelavadoraformatoxl",https://www.tiktok.com/@misfamiliafood/video/781029200894613091,2025-10-18 14:04:48,7577,315,45
V07002,Conveniente/Express,Lasaña de Carne Refrigerada,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #comidapreparada, #rapido, #express, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/704946229979121435,2025-08-07 14:04:48,70764,1631,151
V07003,Celíaco/Intolerancias,Leche Sin Lactosa,Mi Compra CERO LACTOSA,"#singluten, #glutenfree, #intolerancia, #apto, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/750137152164830535,2025-09-01 14:04:48,25066,1582,79
V07004,Gym Enthusiast,Queso Fresco Batido 0%,Receta Post-Entreno Proteica,"#fitness, #volumen, #mercadona",https://www.tiktok.com/@gymfoodie/video/790686062264469224,2025-07-06 14:04:48,92480,4216,578
V07005,Gym Enthusiast,Claras de Huevo,Cena FIT en 10 minutos,"#recetasfit, #volumen, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/792317245523111738,2025-07-19 14:04:48,72246,4113,278
V07006,Gym Enthusiast,Pechuga de Pavo Loncheada,Receta Post-Entreno Proteica,"#proteina, #fitness, #mercadona, #gymtok, #hacendado, #pechugadepavoloncheada",https://www.tiktok.com/@gymfoodie/video/794044948249067982,2025-10-21 14:04:48,108540,2295,310
V07007,Gym Enthusiast,Queso Fresco Batido 0%,Receta Post-Entreno Proteica,"#volumen, #proteina, #fitness, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/715729474640649816,2025-05-14 14:04:48,59103,3785,397
V07008,Celíaco/Intolerancias,Leche Sin Lactosa,Postres aptos para Celíacos,"#intolerancia, #glutenfree, #mercadona, #lechesinlactosa",https://www.tiktok.com/@celiaco_reviews/video/763153883281742417,2025-05-29 14:04:48,22504,1323,74
V07009,Familia Numerosa,Arroz Redondo (Saco 5kg),Compra Mensual en Mercadona (MAXI CESTA),"#comprasemanal, #packahorro, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/755022239838741746,2025-09-11 14:04:48,33864,1034,130
V07010,Vegano,Hummus Clásico,Alternativas Vegetales TOP en el Súper,"#plantbased, #singluten, #hummusclásico",https://www.tiktok.com/@veganlife_es/video/740239582850748682,2025-09-20 14:04:48,163044,10753,1504
V07011,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#proteina, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/703246380165793866,2025-07-09 14:04:48,59858,2156,236
V07012,Conveniente/Express,Bandeja de Sushi,Tuppers de la Semana para Solteros,"#ahorratiempo, #soltero, #cenafacil, #mercadona",https://www.tiktok.com/@quickmeals_es/video/752044185772382523,2025-11-02 14:04:48,62072,3731,506
V07013,Familia Numerosa,Arroz Redondo (Saco 5kg),Recetas de Pasta que Encantan a Todos,"#comprasemanal, #familia, #mercadona",https://www.tiktok.com/@misfamiliafood/video/722790126523810862,2025-06-28 14:04:48,40425,2893,339
V07014,Familia Numerosa,Huevos Talla L (Docena),Compra Mensual en Mercadona (MAXI CESTA),"#comprasemanal, #organizacion, #familia, #granel",https://www.tiktok.com/@misfamiliafood/video/793681606255942944,2025-10-27 14:04:48,29037,890,131
V07015,Gourmet/Premium,Vino Tinto Reserva,Aceite de Oliva AOVE: El Test,"#recetapremium, #jamon, #delicatessen, #aove, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/729623837450734971,2025-11-08 14:04:48,37841,2950,169
V07016,Vegano,Bebida de Avena BIO,Alternativas Vegetales TOP en el Súper,"#tofu, #vegano, #mercadona",https://www.tiktok.com/@veganlife_es/video/774607960522161496,2025-08-27 14:04:48,168360,8943,795
V07017,Celíaco/Intolerancias,Leche Sin Lactosa,Postres aptos para Celíacos,"#celiaco, #singluten, #glutenfree, #intolerancia",https://www.tiktok.com/@celiaco_reviews/video/719047375140600502,2025-06-04 14:04:48,26741,1814,94
V07018,Gym Enthusiast,Crema de Cacahuete Natural,La Mejor Proteína Barata de Hacendado,"#volumen, #fitness, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/718301629431768299,2025-08-13 14:04:48,35913,2574,215
V07019,Celíaco/Intolerancias,Pan de Molde Sin Gluten,Pan Sin Gluten que Sabe a Pan Real,"#apto, #celiaco, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/723144901549235855,2025-09-11 14:04:48,32977,2504,179
V07020,Celíaco/Intolerancias,Pan de Molde Sin Gluten,Pan Sin Gluten que Sabe a Pan Real,"#glutenfree, #singluten, #sinlactosa",https://www.tiktok.com/@celiaco_reviews/video/748102258694820961,2025-09-02 14:04:48,22838,1306,172
V07021,Vegano,Garbanzos Cocidos (Bote),Alternativas Vegetales TOP en el Súper,"#plantbased, #mercadona, #tofu, #recetasveganas",https://www.tiktok.com/@veganlife_es/video/736373278731316851,2025-06-13 14:04:48,71144,2943,389
V07022,Gourmet/Premium,Chocolate 85% Cacao,Ideas para una Cena Romántica Premium,"#delicatessen, #aove, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/799697508731891692,2025-11-02 14:04:48,33804,1820,223
V07023,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#singluten, #vegano, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/763027616195139352,2025-07-12 14:04:48,27656,1792,181
V07024,Conveniente/Express,Lasaña de Carne Refrigerada,Platos Preparados que Valen la Pena,"#soltero, #express, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/785752047314470640,2025-10-01 14:04:48,149451,11620,1422
V07025,Eco-Friendly,Huevos Ecológicos (L),Mi Compra a Granel,"#plasticfree, #ecofriendly, #sostenible, #mercadona",https://www.tiktok.com/@eco_hacks/video/704043639900706149,2025-10-21 14:04:48,30942,2251,293
V07026,Celíaco/Intolerancias,Galletas de Arroz,Postres aptos para Celíacos,"#glutenfree, #singluten",https://www.tiktok.com/@celiaco_reviews/video/749661449900233179,2025-08-22 14:04:48,24171,569,81
V07027,Familia Numerosa,Pasta Espagueti (1kg),Recetas de Pasta que Encantan a Todos,"#packahorro, #recetasencasa, #granel, #familia, #mercadona, #hacendado, #pastaespagueti",https://www.tiktok.com/@misfamiliafood/video/771013190466022660,2025-05-24 14:04:48,21558,690,76
V07028,Eco-Friendly,Bolsas Reutilizables Fruta,Mi Compra a Granel,"#bio, #zerowaste, #plasticfree, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/758986420869979347,2025-09-27 14:04:48,49741,1806,117
V07029,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Recetas de Pasta que Encantan a Todos,"#recetasencasa, #packahorro, #granel, #hacendado",https://www.tiktok.com/@misfamiliafood/video/769351161977559125,2025-09-03 14:04:48,41485,1096,162
V07030,Familia Numerosa,Pasta Espagueti (1kg),Tuppers para Toda la Semana Familiar,"#packahorro, #recetasencasa, #hacendado, #pastaespagueti",https://www.tiktok.com/@misfamiliafood/video/746663830423918825,2025-07-21 14:04:48,11954,405,33
V07031,Gym Enthusiast,Claras de Huevo,Receta Post-Entreno Proteica,"#gymtok, #fitness, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/717541226907713812,2025-09-17 14:04:48,22660,1033,112
V07032,Familia Numerosa,Pasta Espagueti (1kg),Tuppers para Toda la Semana Familiar,"#comprasemanal, #recetasencasa, #granel, #hacendado",https://www.tiktok.com/@misfamiliafood/video/718057569655948012,2025-06-08 14:04:48,22561,1739,242
V07033,Conveniente/Express,Tortilla de Patatas Envasada,Tuppers de la Semana para Solteros,"#soltero, #comidapreparada, #ahorratiempo",https://www.tiktok.com/@quickmeals_es/video/763478769647104284,2025-07-10 14:04:48,109512,4237,490
V07034,Celíaco/Intolerancias,Galletas de Arroz,Pan Sin Gluten que Sabe a Pan Real,"#celiaco, #singluten, #glutenfree, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/704895220673506983,2025-11-09 14:04:48,14428,822,53
V07035,Familia Numerosa,Detergente Lavadora Formato XL,Recetas de Pasta que Encantan a Todos,"#recetasencasa, #familia, #comprasemanal, #granel, #mercadona, #detergentelavadoraformatoxl",https://www.tiktok.com/@misfamiliafood/video/759812049410526814,2025-07-08 14:04:48,38760,1531,223
V07036,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#vegano, #recetasveganas, #tofu, #singluten, #mercadona, #hacendado, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/787699885226799430,2025-07-08 14:04:48,103590,5709,393
V07037,Vegano,Tofu Ecológico Hacendado,Alternativas Vegetales TOP en el Súper,"#mercadona, #singluten, #hacendado",https://www.tiktok.com/@veganlife_es/video/784879776256578052,2025-05-24 14:04:48,63885,4269,565
V07038,Vegano,Tofu Ecológico Hacendado,Postres Veganos Ricos y Rápidos,"#tofu, #singluten",https://www.tiktok.com/@veganlife_es/video/744635127787983974,2025-10-01 14:04:48,104727,7110,450
