video_id,nicho_tribu,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V07673,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#recetasencasa, #granel, #packahorro",https://www.tiktok.com/@misfamiliafood/video/718355498784204368,2025-10-16 12:10:08,6157,460,30
V07674,Eco-Friendly,Alternativas Sostenibles en el Baño,"#bio, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/793792145365230600,2025-06-15 12:10:08,33676,1435,97
V07675,Vegano,Alternativas Vegetales TOP en el Súper,"#plantbased, #vegano, #hacendado",https://www.tiktok.com/@veganlife_es/video/716990442859337399,2025-10-11 12:10:08,73686,4168,363
V07676,Eco-Friendly,Productos Zero Waste de Mercadona,"#plasticfree, #ecofriendly, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/751037119904994876,2025-08-20 12:10:08,46788,3376,466
V07677,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#familia, #granel, #recetasencasa, #organizacion",https://www.tiktok.com/@misfamiliafood/video/705301121474447081,2025-08-18 12:10:08,28903,1932,104
V07678,Gym Enthusiast,Cena FIT en 10 minutos,"#mercadona, #recetasfit, #gymtok, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/784380497970544519,2025-08-24 12:10:08,160165,5681,439
V07679,Vegano,Alternativas Vegetales TOP en el Súper,"#vegano, #recetasveganas, #tofu, #singluten, #mercadona",https://www.tiktok.com/@veganlife_es/video/703015367620509868,2025-09-21 12:10:08,38880,1328,197
V07680,Celíaco/Intolerancias,Postres aptos para Celíacos,"#intolerancia, #sinlactosa, #glutenfree, #apto, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/752280833736283794,2025-10-03 12:10:08,13792,338,32
V07681,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/774371501088030532,2025-09-03 12:10:08,95860,6003,804
V07682,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #vegano, #recetasveganas, #plantbased",https://www.tiktok.com/@veganlife_es/video/759797743861164453,2025-07-15 12:10:08,70191,3661,546
V07683,Conveniente/Express,Platos Preparados que Valen la Pena,"#express, #comidapreparada, #mercadona",https://www.tiktok.com/@quickmeals_es/video/741774794856158571,2025-08-02 12:10:08,231795,8285,534
V07684,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#sinlactosa, #celiaco, #apto, #singluten, #hacendado, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/706434747547463902,2025-07-02 12:10:08,27990,1102,101
V07685,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#fitness, #volumen, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/730697047177786190,2025-08-17 12:10:08,31050,1929,139
V07686,Gym Enthusiast,Receta Post-Entreno Proteica,"#volumen, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/773127690431665807,2025-10-12 12:10:08,53892,2148,202
V07687,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#recetasfit, #mercadona, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/726414583374649457,2025-05-18 12:10:08,177565,12135,1240
V07688,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#familia, #packahorro, #organizacion, #mercadona",https://www.tiktok.com/@misfamiliafood/video/795681716346382298,2025-07-11 12:10:08,34496,1656,224
V07689,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #express, #cenafacil, #ahorratiempo, #hacendado",https://www.tiktok.com/@quickmeals_es/video/764901052503272951,2025-06-28 12:10:08,63184,4924,367
V07690,Vegano,Postres Veganos Ricos y Rápidos,"#vegano, #tofu, #mercadona",https://www.tiktok.com/@veganlife_es/video/739782617418238134,2025-11-03 12:10:08,98205,2630,375
V07691,Conveniente/Express,Tuppers de la Semana para Solteros,"#comidapreparada, #express, #ahorratiempo",https://www.tiktok.com/@quickmeals_es/video/717092350262891788,2025-06-22 12:10:08,81838,3164,307
V07692,Gym Enthusiast,Receta Post-Entreno Proteica,"#gymtok, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/711341693012478349,2025-10-03 12:10:08,52224,3698,208
V07693,Vegano,Alternativas Vegetales TOP en el Súper,"#tofu, #vegano, #mercadona, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/774284191819937843,2025-08-12 12:10:08,102000,6593,773
V07694,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #fitness, #recetasfit, #hacendado",https://www.tiktok.com/@gymfoodie/video/739948857206486171,2025-05-18 12:10:08,73146,5077,655
V07695,Vegano,Tofu Revuelto Épico,"#plantbased, #mercadona, #recetasveganas, #singluten, #mercadona",https://www.tiktok.com/@veganlife_es/video/715497914063880205,2025-06-10 12:10:08,34098,1480,181
V07696,Gym Enthusiast,Cena FIT en 10 minutos,"#gymtok, #fitness, #volumen, #mercadona",https://www.tiktok.com/@gymfoodie/video/745019609006023383,2025-07-18 12:10:08,44301,1543,103
V07697,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#recetapremium, #cata, #delicatessen, #gourmet, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/774624776242245647,2025-07-03 12:10:08,10652,641,94
V07698,Vegano,Postres Veganos Ricos y Rápidos,"#vegano, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/713680565150850568,2025-07-25 12:10:08,41024,3280,262
V07699,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#singluten, #celiaco, #glutenfree, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/788341067052182917,2025-09-29 12:10:08,5498,434,52
V07700,Vegano,Tofu Revuelto Épico,"#mercadona, #recetasveganas, #mercadona",https://www.tiktok.com/@veganlife_es/video/783553183776567317,2025-07-12 12:10:08,117720,7325,664
V07701,Eco-Friendly,Alternativas Sostenibles en el Baño,"#plasticfree, #ecofriendly, #mercadona",https://www.tiktok.com/@eco_hacks/video/755193862700087243,2025-06-09 12:10:08,18035,552,30
V07702,Vegano,Alternativas Vegetales TOP en el Súper,"#tofu, #singluten, #recetasveganas",https://www.tiktok.com/@veganlife_es/video/756794419747687295,2025-09-26 12:10:08,125835,6636,793
V07703,Vegano,Postres Veganos Ricos y Rápidos,"#mercadona, #singluten, #vegano, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/745635703284786773,2025-11-10 12:10:08,91102,2434,257
V07704,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#familia, #organizacion, #recetasencasa, #hacendado",https://www.tiktok.com/@misfamiliafood/video/777512602239467261,2025-11-04 12:10:08,15825,860,46
V07705,Vegano,Alternativas Vegetales TOP en el Súper,"#vegano, #recetasveganas, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/739824278976806845,2025-08-07 12:10:08,120425,3451,503
V07706,Eco-Friendly,Productos Zero Waste de Mercadona,"#ecofriendly, #sostenible, #plasticfree, #zerowaste, #mercadona, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/703791510835091255,2025-06-18 12:10:08,41330,2599,311
V07707,Vegano,Postres Veganos Ricos y Rápidos,"#plantbased, #singluten, #vegano, #mercadona",https://www.tiktok.com/@veganlife_es/video/703021799061973452,2025-05-28 12:10:08,15807,1125,91
V07708,Gym Enthusiast,Receta Post-Entreno Proteica,"#recetasfit, #gymtok, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/776167800033325241,2025-07-20 12:10:08,90448,2930,161
V07709,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #express, #mercadona",https://www.tiktok.com/@quickmeals_es/video/748547536246052552,2025-08-22 12:10:08,168444,12339,1342
V07710,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#gourmet, #cata, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/759675575280559484,2025-11-02 12:10:08,18155,1321,180
V07711,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#celiaco, #intolerancia, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/727560940114303320,2025-07-22 12:10:08,5599,266,22
V07712,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#soltero, #ahorratiempo, #express",https://www.tiktok.com/@quickmeals_es/video/731378999487266627,2025-10-03 12:10:08,40252,1493,108
V07713,Vegano,Postres Veganos Ricos y Rápidos,"#recetasveganas, #vegano, #mercadona, #tofu, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/726267086980219975,2025-10-06 12:10:08,20226,785,79
V07714,Eco-Friendly,Alternativas Sostenibles en el Baño,"#sostenible, #bio, #zerowaste, #ecofriendly, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/786861216247213358,2025-07-26 12:10:08,23239,1560,156
V07715,Eco-Friendly,Productos Zero Waste de Mercadona,"#bio, #productosverdes, #sostenible, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/721863164388597025,2025-05-26 12:10:08,27978,1964,184
V07716,Conveniente/Express,Platos Preparados que Valen la Pena,"#express, #ahorratiempo, #cenafacil, #rapido, #mercadona",https://www.tiktok.com/@quickmeals_es/video/724530471183576816,2025-09-13 12:10:08,217015,12042,979
V07717,Eco-Friendly,Productos Zero Waste de Mercadona,"#productosverdes, #bio, #hacendado, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/784589036436981148,2025-09-09 12:10:08,10311,719,99
V07718,Eco-Friendly,Alternativas Sostenibles en el Baño,"#bio, #sostenible, #zerowaste",https://www.tiktok.com/@eco_hacks/video/751792153610877990,2025-07-29 12:10:08,34171,2216,252
V07719,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#comprasemanal, #granel, #familia, #packahorro",https://www.tiktok.com/@misfamiliafood/video/746727241468026582,2025-08-18 12:10:08,20720,1083,68
V07720,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#delicatessen, #cata, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/755042064245726259,2025-09-25 12:10:08,40616,2002,224
V07721,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #cenafacil, #rapido, #hacendado, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/715168478343004839,2025-10-23 12:10:08,25473,1982,234
V07722,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#granel, #packahorro, #mercadona",https://www.tiktok.com/@misfamiliafood/video/726379506459883835,2025-05-19 12:10:08,28706,2115,309
V07723,Eco-Friendly,Alternativas Sostenibles en el Baño,"#productosverdes, #ecofriendly, #plasticfree, #hacendado, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/772356208571482204,2025-09-06 12:10:08,47003,1069,101
V07724,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #vegano, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/786024828821367696,2025-10-14 12:10:08,141135,5681,665
V07725,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#recetasfit, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/775586871065274595,2025-07-17 12:10:08,51634,2365,184
V07726,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#granel, #recetasencasa, #comprasemanal, #mercadona",https://www.tiktok.com/@misfamiliafood/video/791946222192220148,2025-06-21 12:10:08,31583,1191,111
V07727,Vegano,Tofu Revuelto Épico,"#recetasveganas, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/720777520140335162,2025-08-24 12:10:08,62652,4747,405
V07728,Gym Enthusiast,Receta Post-Entreno Proteica,"#fitness, #recetasfit, #proteina, #mercadona, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/763921532501729359,2025-09-18 12:10:08,197024,5089,437
V07729,Conveniente/Express,Tuppers de la Semana para Solteros,"#soltero, #express, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/749090559426879915,2025-07-20 12:10:08,190335,8296,836
V07730,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#proteina, #mercadona, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/789921463874164244,2025-08-20 12:10:08,156570,9080,742
V07731,Eco-Friendly,Productos Zero Waste de Mercadona,"#sostenible, #zerowaste, #mercadona",https://www.tiktok.com/@eco_hacks/video/771310159740948716,2025-08-08 12:10:08,16332,522,55
V07732,Celíaco/Intolerancias,Postres aptos para Celíacos,"#singluten, #sinlactosa, #intolerancia, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/788134124512676567,2025-08-10 12:10:08,49368,1962,181
V07733,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#familia, #recetasencasa, #organizacion, #mercadona",https://www.tiktok.com/@misfamiliafood/video/774021880486834531,2025-10-20 12:10:08,19928,675,39
V07734,Eco-Friendly,Mi Compra a Granel,"#zerowaste, #ecofriendly, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/751123330081471083,2025-07-05 12:10:08,9186,185,14
V07735,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#comprasemanal, #recetasencasa, #granel",https://www.tiktok.com/@misfamiliafood/video/785774188099897521,2025-07-16 12:10:08,48572,2917,277
V07736,Gym Enthusiast,Cena FIT en 10 minutos,"#mercadona, #proteina, #recetasfit, #gymtok, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/700948398046966430,2025-07-27 12:10:08,96135,6024,868
V07737,Gym Enthusiast,Cena FIT en 10 minutos,"#proteina, #volumen, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/785818366009394370,2025-07-30 12:10:08,72206,2099,257
V07738,Celíaco/Intolerancias,Postres aptos para Celíacos,"#singluten, #intolerancia, #celiaco, #apto, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/707924529151080979,2025-05-25 12:10:08,45916,3668,400
V07739,Eco-Friendly,Mi Compra a Granel,"#sostenible, #bio, #mercadona",https://www.tiktok.com/@eco_hacks/video/736593326667613858,2025-08-09 12:10:08,17777,1419,179
V07740,Eco-Friendly,Alternativas Sostenibles en el Baño,"#sostenible, #bio, #productosverdes, #ecofriendly, #mercadona, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/764390775662413705,2025-08-27 12:10:08,41975,2239,143
V07741,Celíaco/Intolerancias,Postres aptos para Celíacos,"#apto, #glutenfree, #celiaco, #singluten, #mercadona, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/789847688565611057,2025-11-01 12:10:08,28680,582,72
V07742,Vegano,Alternativas Vegetales TOP en el Súper,"#plantbased, #recetasveganas, #mercadona",https://www.tiktok.com/@veganlife_es/video/759083957260389625,2025-05-17 12:10:08,137675,9110,1319
V07743,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #vegano, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/714945394339018569,2025-08-05 12:10:08,112896,6283,485
V07744,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#sinlactosa, #intolerancia, #glutenfree",https://www.tiktok.com/@celiaco_reviews/video/726884955966919842,2025-05-14 12:10:08,48800,1177,102
V07745,Gym Enthusiast,Cena FIT en 10 minutos,"#gymtok, #proteina, #fitness, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/774769403151724526,2025-06-10 12:10:08,111100,6608,673
V07746,Gym Enthusiast,Cena FIT en 10 minutos,"#recetasfit, #volumen, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/720216861094819050,2025-07-01 12:10:08,49902,3819,273
V07747,Eco-Friendly,Mi Compra a Granel,"#productosverdes, #zerowaste, #mercadona",https://www.tiktok.com/@eco_hacks/video/784630719167803030,2025-06-18 12:10:08,46973,2405,281
V07748,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#volumen, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/700028140521657141,2025-09-29 12:10:08,38054,2161,247
V07749,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #cenafacil, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/724285322232475967,2025-06-07 12:10:08,82668,2093,120
V07750,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#intolerancia, #sinlactosa, #singluten, #apto, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/781673896811561123,2025-08-09 12:10:08,17663,353,29
V07751,Eco-Friendly,Alternativas Sostenibles en el Baño,"#sostenible, #bio, #ecofriendly, #plasticfree, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/719486283881176247,2025-10-07 12:10:08,15326,658,55
V07752,Eco-Friendly,Productos Zero Waste de Mercadona,"#productosverdes, #zerowaste, #bio, #sostenible, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/741885426438517841,2025-10-29 12:10:08,8665,463,34
V07753,Eco-Friendly,Mi Compra a Granel,"#plasticfree, #zerowaste, #productosverdes, #mercadona",https://www.tiktok.com/@eco_hacks/video/740680165363001588,2025-09-30 12:10:08,27483,1350,72
V07754,Vegano,Alternativas Vegetales TOP en el Súper,"#vegano, #tofu",https://www.tiktok.com/@veganlife_es/video/775825050209567071,2025-09-14 12:10:08,194720,9431,833
V07755,Vegano,Tofu Revuelto Épico,"#mercadona, #recetasveganas, #plantbased",https://www.tiktok.com/@veganlife_es/video/768371657654164661,2025-10-11 12:10:08,175060,4106,557
V07756,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#packahorro, #organizacion, #familia, #mercadona",https://www.tiktok.com/@misfamiliafood/video/764489838349572420,2025-09-14 12:10:08,38277,1112,158
V07757,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#granel, #organizacion, #comprasemanal, #familia, #mercadona",https://www.tiktok.com/@misfamiliafood/video/793275668131819605,2025-06-08 12:10:08,27350,1003,125
V07758,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#familia, #recetasencasa, #packahorro, #granel",https://www.tiktok.com/@misfamiliafood/video/747111513659706718,2025-07-25 12:10:08,27099,759,108
V07759,Conveniente/Express,Platos Preparados que Valen la Pena,"#express, #cenafacil, #ahorratiempo, #soltero",https://www.tiktok.com/@quickmeals_es/video/736246513238041837,2025-07-02 12:10:08,249030,15736,1962
V07760,Gym Enthusiast,Receta Post-Entreno Proteica,"#recetasfit, #mercadona, #proteina, #volumen, #hacendado",https://www.tiktok.com/@gymfoodie/video/718646959941339912,2025-11-05 12:10:08,38460,1004,90
V07761,Vegano,Postres Veganos Ricos y Rápidos,"#recetasveganas, #plantbased",https://www.tiktok.com/@veganlife_es/video/781398172160491482,2025-10-11 12:10:08,26560,977,85
V07762,Vegano,Tofu Revuelto Épico,"#vegano, #singluten, #plantbased",https://www.tiktok.com/@veganlife_es/video/746832595356871603,2025-07-23 12:10:08,84534,4068,539
V07763,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#packahorro, #familia, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/788467676288685821,2025-09-10 12:10:08,6735,313,44
